sales_ship_number,sales_product_key,sales_customer_id,sales_order_date,sales_ship_date,sales_due_date,sales,quantity,sales_price
SO72768,BK-M18B-40,20004,2013-12-10,2013-12-17,2013-12-22,540.0,1,540.0
SO72769,BK-M68B-38,18497,2013-12-10,2013-12-17,2013-12-22,2295.0,1,2295.0
SO72770,BK-M68B-38,18386,2013-12-10,2013-12-17,2013-12-22,2295.0,1,2295.0
SO72771,BK-M68S-42,18398,2013-12-10,2013-12-17,2013-12-22,2320.0,1,2320.0
SO72772,BK-T79U-46,25457,2013-12-10,2013-12-17,2013-12-22,2384.0,1,2384.0
SO72773,BK-R19B-44,11001,2013-12-10,2013-12-17,2013-12-22,540.0,1,540.0
SO72774,BK-M68S-38,16629,2013-12-10,2013-12-17,2013-12-22,2320.0,1,2320.0
SO72775,BK-M68B-38,16636,2013-12-10,2013-12-17,2013-12-22,2295.0,1,2295.0
SO72776,BK-T18Y-44,11263,2013-12-10,2013-12-17,2013-12-22,742.0,1,742.0
SO72777,BK-T79Y-60,23114,2013-12-10,2013-12-17,2013-12-22,2384.0,1,2384.0
SO72778,BK-T79Y-46,25014,2013-12-10,2013-12-17,2013-12-22,2384.0,1,2384.0
SO72779,BK-T79U-54,28071,2013-12-10,2013-12-17,2013-12-22,2384.0,1,2384.0
SO72780,BK-R19B-44,23871,2013-12-10,2013-12-17,2013-12-22,540.0,1,540.0
SO72781,BK-R79Y-40,18103,2013-12-10,2013-12-17,2013-12-22,1701.0,1,1701.0
SO72782,BK-R79Y-44,19002,2013-12-10,2013-12-17,2013-12-22,1701.0,1,1701.0
SO72783,BK-R79Y-40,22635,2013-12-10,2013-12-17,2013-12-22,1701.0,1,1701.0
SO72784,BK-R64Y-42,25636,2013-12-10,2013-12-17,2013-12-22,1120.0,1,1120.0
SO72785,BK-R19B-52,28692,2013-12-10,2013-12-17,2013-12-22,540.0,1,540.0
SO72786,BK-T79U-54,11995,2013-12-10,2013-12-17,2013-12-22,2384.0,1,2384.0
SO72787,BK-T79Y-46,13959,2013-12-10,2013-12-17,2013-12-22,2384.0,1,2384.0
SO72788,BK-R19B-52,28119,2013-12-10,2013-12-17,2013-12-22,540.0,1,540.0
SO72789,TI-M267,13969,2013-12-11,2013-12-18,2013-12-23,25.0,1,25.0
SO72790,TT-R982,15240,2013-12-11,2013-12-18,2013-12-23,4.0,1,4.0
SO72791,TT-R982,18279,2013-12-11,2013-12-18,2013-12-23,4.0,1,4.0
SO72792,CA-1098,11913,2013-12-11,2013-12-18,2013-12-23,9.0,1,9.0
SO72793,BK-R89B-52,11245,2013-12-11,2013-12-18,2013-12-23,2443.0,1,2443.0
SO72794,BK-M68B-46,21516,2013-12-11,2013-12-18,2013-12-23,2295.0,1,2295.0
SO72795,BK-M38S-42,14827,2013-12-11,2013-12-18,2013-12-23,769.0,1,769.0
SO72796,BK-M68S-38,21828,2013-12-11,2013-12-18,2013-12-23,2320.0,1,2320.0
SO72797,BK-M18S-52,16269,2013-12-11,2013-12-18,2013-12-23,565.0,1,565.0
SO72798,TT-R982,11330,2013-12-11,2013-12-18,2013-12-23,4.0,1,4.0
SO72799,TT-R982,11203,2013-12-11,2013-12-18,2013-12-23,4.0,1,4.0
SO72800,LJ-0192-X,29284,2013-12-11,2013-12-18,2013-12-23,50.0,1,50.0
SO72801,TT-R982,11142,2013-12-11,2013-12-18,2013-12-23,4.0,1,4.0
SO72802,TI-T723,26126,2013-12-11,2013-12-18,2013-12-23,29.0,1,29.0
SO72803,TT-T092,27013,2013-12-11,2013-12-18,2013-12-23,5.0,1,5.0
SO72804,TI-T723,13239,2013-12-11,2013-12-18,2013-12-23,29.0,1,29.0
SO72805,TI-M602,22146,2013-12-11,2013-12-18,2013-12-23,30.0,1,30.0
SO72806,TI-M602,22159,2013-12-11,2013-12-18,2013-12-23,30.0,1,30.0
SO72807,BC-M005,20697,2013-12-11,2013-12-18,2013-12-23,10.0,1,10.0
SO72808,WB-H098,18500,2013-12-11,2013-12-18,2013-12-23,5.0,1,5.0
SO72809,WB-H098,27042,2013-12-11,2013-12-18,2013-12-23,5.0,1,5.0
SO72810,SH-W890-L,19234,2013-12-11,2013-12-18,2013-12-23,70.0,1,70.0
SO72811,WB-H098,12203,2013-12-11,2013-12-18,2013-12-23,5.0,1,5.0
SO72812,TT-M928,16505,2013-12-11,2013-12-18,2013-12-23,5.0,1,5.0
SO72813,FE-6654,13928,2013-12-11,2013-12-18,2013-12-23,22.0,1,22.0
SO72814,FE-6654,14972,2013-12-11,2013-12-18,2013-12-23,22.0,1,22.0
SO72815,GL-H102-S,24840,2013-12-11,2013-12-18,2013-12-23,24.0,1,24.0
SO72816,TT-R982,24844,2013-12-11,2013-12-18,2013-12-23,4.0,1,4.0
SO72817,TI-T723,13830,2013-12-11,2013-12-18,2013-12-23,29.0,1,29.0
SO72818,TI-M823,12098,2013-12-11,2013-12-18,2013-12-23,35.0,1,35.0
SO72819,BK-M18B-44,16228,2013-12-11,2013-12-18,2013-12-23,540.0,1,540.0
SO72820,BK-M68S-38,21348,2013-12-11,2013-12-18,2013-12-23,2320.0,1,2320.0
SO72821,BK-M68S-38,18643,2013-12-11,2013-12-18,2013-12-23,2320.0,1,2320.0
SO72822,BK-M68B-38,18427,2013-12-11,2013-12-18,2013-12-23,2295.0,1,2295.0
SO72823,BK-T18U-62,15662,2013-12-11,2013-12-18,2013-12-23,742.0,1,742.0
SO72824,BK-T79U-46,12298,2013-12-11,2013-12-18,2013-12-23,2384.0,1,2384.0
SO72825,BK-R79Y-44,24597,2013-12-11,2013-12-18,2013-12-23,1701.0,1,1701.0
SO72826,BK-R79Y-40,22934,2013-12-11,2013-12-18,2013-12-23,1701.0,1,1701.0
SO72827,BK-R79Y-48,22938,2013-12-11,2013-12-18,2013-12-23,1701.0,1,1701.0
SO72828,BK-R19B-44,27493,2013-12-11,2013-12-18,2013-12-23,540.0,1,540.0
SO72829,BK-R64Y-42,26588,2013-12-11,2013-12-18,2013-12-23,1120.0,1,1120.0
SO72830,BK-T79U-46,28264,2013-12-11,2013-12-18,2013-12-23,2384.0,1,2384.0
SO72831,BK-T18Y-58,24671,2013-12-11,2013-12-18,2013-12-23,742.0,1,742.0
SO72832,BK-T44U-50,24342,2013-12-11,2013-12-18,2013-12-23,1215.0,1,1215.0
SO72833,BK-T79Y-46,15850,2013-12-11,2013-12-18,2013-12-23,2384.0,1,2384.0
SO72834,BK-R19B-58,23882,2013-12-11,2013-12-18,2013-12-23,540.0,1,540.0
SO72835,BK-R19B-52,24234,2013-12-11,2013-12-18,2013-12-23,540.0,1,540.0
SO72836,BK-R64Y-42,22241,2013-12-11,2013-12-18,2013-12-23,1120.0,1,1120.0
SO72837,BK-R79Y-48,19133,2013-12-11,2013-12-18,2013-12-23,1701.0,1,1701.0
SO72838,BK-R79Y-42,26957,2013-12-11,2013-12-18,2013-12-23,1701.0,1,1701.0
SO72839,BK-R64Y-48,25599,2013-12-11,2013-12-18,2013-12-23,1120.0,1,1120.0
SO72840,BK-R64Y-38,21100,2013-12-11,2013-12-18,2013-12-23,1120.0,1,1120.0
SO72841,BK-R19B-52,28503,2013-12-11,2013-12-18,2013-12-23,540.0,1,540.0
SO72842,BK-R19B-52,28508,2013-12-11,2013-12-18,2013-12-23,540.0,1,540.0
SO72843,BK-T79Y-54,19031,2013-12-11,2013-12-18,2013-12-23,2384.0,1,2384.0
SO72844,BK-T79Y-50,18166,2013-12-11,2013-12-18,2013-12-23,2384.0,1,2384.0
SO72845,BK-T79Y-60,11992,2013-12-11,2013-12-18,2013-12-23,2384.0,1,2384.0
SO72846,BK-R19B-58,27484,2013-12-11,2013-12-18,2013-12-23,540.0,1,540.0
SO72847,BK-T44U-46,14263,2013-12-11,2013-12-18,2013-12-23,1215.0,1,1215.0
SO72848,BK-T79Y-54,13633,2013-12-11,2013-12-18,2013-12-23,2384.0,1,2384.0
SO72849,BK-T79Y-60,11920,2013-12-11,2013-12-18,2013-12-23,2384.0,1,2384.0
SO72850,BK-M68B-42,20051,2013-12-12,2013-12-19,2013-12-24,2295.0,1,2295.0
SO72851,BK-R79Y-40,22939,2013-12-12,2013-12-19,2013-12-24,1701.0,1,1701.0
SO72852,LJ-0192-M,11801,2013-12-12,2013-12-19,2013-12-24,50.0,1,50.0
SO72853,TT-R982,15804,2013-12-12,2013-12-19,2013-12-24,4.0,1,4.0
SO72854,TI-R628,15787,2013-12-12,2013-12-19,2013-12-24,25.0,1,25.0
SO72855,TI-M267,14227,2013-12-12,2013-12-19,2013-12-24,25.0,1,25.0
SO72856,FE-6654,17493,2013-12-12,2013-12-19,2013-12-24,22.0,1,22.0
SO72857,WB-H098,19761,2013-12-12,2013-12-19,2013-12-24,5.0,1,5.0
SO72858,TI-M823,27733,2013-12-12,2013-12-19,2013-12-24,35.0,1,35.0
SO72859,SH-W890-M,26146,2013-12-12,2013-12-19,2013-12-24,70.0,1,70.0
SO72860,TT-T092,28932,2013-12-12,2013-12-19,2013-12-24,5.0,1,5.0
SO72861,HL-U509,14013,2013-12-12,2013-12-19,2013-12-24,35.0,1,35.0
SO72862,PK-7098,19098,2013-12-12,2013-12-19,2013-12-24,2.0,1,2.0
SO72863,BK-M68S-38,23612,2013-12-12,2013-12-19,2013-12-24,2320.0,1,2320.0
SO72864,BK-M38S-42,22619,2013-12-12,2013-12-19,2013-12-24,769.0,1,769.0
SO72865,BK-M38S-42,19446,2013-12-12,2013-12-19,2013-12-24,769.0,1,769.0
SO72866,BK-M68S-38,21508,2013-12-12,2013-12-19,2013-12-24,2320.0,1,2320.0
SO72867,BK-M68B-42,13546,2013-12-12,2013-12-19,2013-12-24,2295.0,1,2295.0
SO72868,BK-M68B-38,19453,2013-12-12,2013-12-19,2013-12-24,2295.0,1,2295.0
SO72869,BK-M68B-42,15089,2013-12-12,2013-12-19,2013-12-24,2295.0,1,2295.0
SO72870,BK-M68B-38,13545,2013-12-12,2013-12-19,2013-12-24,2295.0,1,2295.0
SO72871,BK-M68S-42,20558,2013-12-12,2013-12-19,2013-12-24,2320.0,1,2320.0
SO72872,BK-M18S-42,19305,2013-12-12,2013-12-19,2013-12-24,565.0,1,565.0
SO72873,TI-T723,26251,2013-12-12,2013-12-19,2013-12-24,29.0,1,29.0
SO72874,TT-R982,11500,2013-12-12,2013-12-19,2013-12-24,4.0,1,4.0
SO72875,TI-M602,22981,2013-12-12,2013-12-19,2013-12-24,30.0,1,30.0
SO72876,WB-H098,21774,2013-12-12,2013-12-19,2013-12-24,5.0,1,5.0
SO72877,SH-W890-S,27731,2013-12-12,2013-12-19,2013-12-24,70.0,1,70.0
SO72878,WB-H098,19222,2013-12-12,2013-12-19,2013-12-24,5.0,1,5.0
SO72879,SH-W890-L,18851,2013-12-12,2013-12-19,2013-12-24,70.0,1,70.0
SO72880,SH-W890-L,14760,2013-12-12,2013-12-19,2013-12-24,70.0,1,70.0
SO72881,WB-H098,11223,2013-12-12,2013-12-19,2013-12-24,5.0,1,5.0
SO72882,TT-M928,16073,2013-12-12,2013-12-19,2013-12-24,5.0,1,5.0
SO72883,WB-H098,12158,2013-12-12,2013-12-19,2013-12-24,5.0,1,5.0
SO72884,TT-M928,14721,2013-12-12,2013-12-19,2013-12-24,5.0,1,5.0
SO72885,TT-M928,22755,2013-12-12,2013-12-19,2013-12-24,5.0,1,5.0
SO72886,FE-6654,14042,2013-12-12,2013-12-19,2013-12-24,22.0,1,22.0
SO72887,TT-M928,14479,2013-12-12,2013-12-19,2013-12-24,5.0,1,5.0
SO72888,TT-M928,16276,2013-12-12,2013-12-19,2013-12-24,5.0,1,5.0
SO72889,TI-R982,15119,2013-12-12,2013-12-19,2013-12-24,33.0,1,33.0
SO72890,TI-M267,14698,2013-12-12,2013-12-19,2013-12-24,25.0,1,25.0
SO72891,TT-M928,12821,2013-12-12,2013-12-19,2013-12-24,5.0,1,5.0
SO72892,TT-R982,26846,2013-12-12,2013-12-19,2013-12-24,4.0,1,4.0
SO72893,TI-M602,20893,2013-12-12,2013-12-19,2013-12-24,30.0,1,30.0
SO72894,CA-1098,22489,2013-12-12,2013-12-19,2013-12-24,9.0,1,9.0
SO72895,TI-R092,29429,2013-12-12,2013-12-19,2013-12-24,21.0,1,21.0
SO72896,TT-T092,27963,2013-12-12,2013-12-19,2013-12-24,5.0,1,5.0
SO72897,TT-T092,28875,2013-12-12,2013-12-19,2013-12-24,5.0,1,5.0
SO72898,TT-M928,11684,2013-12-12,2013-12-19,2013-12-24,5.0,1,5.0
SO72899,TI-M823,11710,2013-12-12,2013-12-19,2013-12-24,35.0,1,35.0
SO72900,TI-M823,12056,2013-12-12,2013-12-19,2013-12-24,35.0,1,35.0
SO72901,FE-6654,13054,2013-12-12,2013-12-19,2013-12-24,22.0,1,22.0
SO72902,TT-M928,11878,2013-12-12,2013-12-19,2013-12-24,5.0,1,5.0
SO72903,FE-6654,12875,2013-12-12,2013-12-19,2013-12-24,22.0,1,22.0
SO72904,BC-M005,12662,2013-12-12,2013-12-19,2013-12-24,10.0,1,10.0
SO72905,BK-M68B-38,18832,2013-12-12,2013-12-19,2013-12-24,2295.0,1,2295.0
SO72906,BK-M68B-46,18581,2013-12-12,2013-12-19,2013-12-24,2295.0,1,2295.0
SO72907,BK-M38S-42,15474,2013-12-12,2013-12-19,2013-12-24,769.0,1,769.0
SO72908,BK-M38S-40,15427,2013-12-12,2013-12-19,2013-12-24,769.0,1,769.0
SO72909,BK-M68B-42,18441,2013-12-12,2013-12-19,2013-12-24,2295.0,1,2295.0
SO72910,BK-M68S-38,20665,2013-12-12,2013-12-19,2013-12-24,2320.0,1,2320.0
SO72911,BK-T44U-46,11549,2013-12-12,2013-12-19,2013-12-24,1215.0,1,1215.0
SO72912,BK-T44U-60,13794,2013-12-12,2013-12-19,2013-12-24,1215.0,1,1215.0
SO72913,BK-T18U-44,21065,2013-12-12,2013-12-19,2013-12-24,742.0,1,742.0
SO72914,BK-M68S-46,16660,2013-12-12,2013-12-19,2013-12-24,2320.0,1,2320.0
SO72915,BK-R89B-58,18338,2013-12-12,2013-12-19,2013-12-24,2443.0,1,2443.0
SO72916,BK-R64Y-48,18462,2013-12-12,2013-12-19,2013-12-24,1120.0,1,1120.0
SO72917,BK-R64Y-48,27714,2013-12-12,2013-12-19,2013-12-24,1120.0,1,1120.0
SO72918,BK-R64Y-40,26569,2013-12-12,2013-12-19,2013-12-24,1120.0,1,1120.0
SO72919,BK-M38S-40,17332,2013-12-12,2013-12-19,2013-12-24,769.0,1,769.0
SO72920,BK-M38S-42,15268,2013-12-12,2013-12-19,2013-12-24,769.0,1,769.0
SO72921,BK-M68B-42,13112,2013-12-12,2013-12-19,2013-12-24,2295.0,1,2295.0
SO72922,BK-M68B-38,13957,2013-12-12,2013-12-19,2013-12-24,2295.0,1,2295.0
SO72923,BK-T79Y-46,25084,2013-12-12,2013-12-19,2013-12-24,2384.0,1,2384.0
SO72924,BK-T79Y-50,28296,2013-12-12,2013-12-19,2013-12-24,2384.0,1,2384.0
SO72925,BK-T18U-62,26646,2013-12-12,2013-12-19,2013-12-24,742.0,1,742.0
SO72926,BK-T44U-60,23799,2013-12-12,2013-12-19,2013-12-24,1215.0,1,1215.0
SO72927,BK-T44U-50,26299,2013-12-12,2013-12-19,2013-12-24,1215.0,1,1215.0
SO72928,BK-R19B-44,24334,2013-12-12,2013-12-19,2013-12-24,540.0,1,540.0
SO72929,BK-R64Y-44,21930,2013-12-12,2013-12-19,2013-12-24,1120.0,1,1120.0
SO72930,BK-R64Y-48,21931,2013-12-12,2013-12-19,2013-12-24,1120.0,1,1120.0
SO72931,BK-R79Y-40,18372,2013-12-12,2013-12-19,2013-12-24,1701.0,1,1701.0
SO72932,BK-R79Y-40,19158,2013-12-12,2013-12-19,2013-12-24,1701.0,1,1701.0
SO72933,BK-R79Y-44,19120,2013-12-12,2013-12-19,2013-12-24,1701.0,1,1701.0
SO72934,BK-R79Y-44,19131,2013-12-12,2013-12-19,2013-12-24,1701.0,1,1701.0
SO72935,BK-R79Y-40,19137,2013-12-12,2013-12-19,2013-12-24,1701.0,1,1701.0
SO72936,BK-R79Y-40,18865,2013-12-12,2013-12-19,2013-12-24,1701.0,1,1701.0
SO72937,BK-R79Y-42,18866,2013-12-12,2013-12-19,2013-12-24,1701.0,1,1701.0
SO72938,BK-R79Y-40,18914,2013-12-12,2013-12-19,2013-12-24,1701.0,1,1701.0
SO72939,BK-R79Y-40,18999,2013-12-12,2013-12-19,2013-12-24,1701.0,1,1701.0
SO72940,BK-R79Y-42,22605,2013-12-12,2013-12-19,2013-12-24,1701.0,1,1701.0
SO72941,BK-R79Y-44,19318,2013-12-12,2013-12-19,2013-12-24,1701.0,1,1701.0
SO72942,BK-R79Y-42,15923,2013-12-12,2013-12-19,2013-12-24,1701.0,1,1701.0
SO72943,BK-R79Y-42,22604,2013-12-12,2013-12-19,2013-12-24,1701.0,1,1701.0
SO72944,BK-R79Y-40,19280,2013-12-12,2013-12-19,2013-12-24,1701.0,1,1701.0
SO72945,BK-R64Y-40,25493,2013-12-12,2013-12-19,2013-12-24,1120.0,1,1120.0
SO72946,BK-R64Y-48,25584,2013-12-12,2013-12-19,2013-12-24,1120.0,1,1120.0
SO72947,BK-R64Y-38,25501,2013-12-12,2013-12-19,2013-12-24,1120.0,1,1120.0
SO72948,BK-R19B-58,14171,2013-12-12,2013-12-19,2013-12-24,540.0,1,540.0
SO72949,BK-R19B-44,25590,2013-12-12,2013-12-19,2013-12-24,540.0,1,540.0
SO72950,BK-R19B-44,24038,2013-12-12,2013-12-19,2013-12-24,540.0,1,540.0
SO72951,BK-T44U-54,28103,2013-12-12,2013-12-19,2013-12-24,1215.0,1,1215.0
SO72952,BK-M18S-52,13518,2013-12-13,2013-12-20,2013-12-25,565.0,1,565.0
SO72953,BK-R79Y-40,24596,2013-12-13,2013-12-20,2013-12-25,1701.0,1,1701.0
SO72954,CA-1098,12043,2013-12-13,2013-12-20,2013-12-25,9.0,1,9.0
SO72955,CL-9009,11928,2013-12-13,2013-12-20,2013-12-25,8.0,1,8.0
SO72956,LJ-0192-S,11185,2013-12-13,2013-12-20,2013-12-25,50.0,1,50.0
SO72957,HL-U509,28593,2013-12-13,2013-12-20,2013-12-25,35.0,1,35.0
SO72958,TT-M928,20235,2013-12-13,2013-12-20,2013-12-25,5.0,1,5.0
SO72959,FE-6654,22029,2013-12-13,2013-12-20,2013-12-25,22.0,1,22.0
SO72960,TI-M823,27685,2013-12-13,2013-12-20,2013-12-25,35.0,1,35.0
SO72961,TT-R982,25262,2013-12-13,2013-12-20,2013-12-25,4.0,1,4.0
SO72962,TT-M928,25134,2013-12-13,2013-12-20,2013-12-25,5.0,1,5.0
SO72963,TT-R982,15807,2013-12-13,2013-12-20,2013-12-25,4.0,1,4.0
SO72964,CA-1098,17314,2013-12-13,2013-12-20,2013-12-25,9.0,1,9.0
SO72965,ST-1401,12691,2013-12-13,2013-12-20,2013-12-25,159.0,1,159.0
SO72966,BK-M68B-46,13767,2013-12-13,2013-12-20,2013-12-25,2295.0,1,2295.0
SO72967,BK-M38S-40,16546,2013-12-13,2013-12-20,2013-12-25,769.0,1,769.0
SO72968,BK-M68S-46,22817,2013-12-13,2013-12-20,2013-12-25,2320.0,1,2320.0
SO72969,BK-M68B-42,22816,2013-12-13,2013-12-20,2013-12-25,2295.0,1,2295.0
SO72970,BK-M68S-46,20569,2013-12-13,2013-12-20,2013-12-25,2320.0,1,2320.0
SO72971,BK-M18B-52,21054,2013-12-13,2013-12-20,2013-12-25,540.0,1,540.0
SO72972,CA-1098,19308,2013-12-13,2013-12-20,2013-12-25,9.0,1,9.0
SO72973,CA-1098,11685,2013-12-13,2013-12-20,2013-12-25,9.0,1,9.0
SO72974,TI-M267,11463,2013-12-13,2013-12-20,2013-12-25,25.0,1,25.0
SO72975,TT-T092,28125,2013-12-13,2013-12-20,2013-12-25,5.0,1,5.0
SO72976,TT-R982,11142,2013-12-13,2013-12-20,2013-12-25,4.0,1,4.0
SO72977,PK-7098,11220,2013-12-13,2013-12-20,2013-12-25,2.0,1,2.0
SO72978,TT-R982,11212,2013-12-13,2013-12-20,2013-12-25,4.0,1,4.0
SO72979,TI-R628,28679,2013-12-13,2013-12-20,2013-12-25,25.0,1,25.0
SO72980,TT-M928,22039,2013-12-13,2013-12-20,2013-12-25,5.0,1,5.0
SO72981,BC-M005,21493,2013-12-13,2013-12-20,2013-12-25,10.0,1,10.0
SO72982,SH-W890-S,20285,2013-12-13,2013-12-20,2013-12-25,70.0,1,70.0
SO72983,SH-W890-M,28046,2013-12-13,2013-12-20,2013-12-25,70.0,1,70.0
SO72984,WB-H098,27024,2013-12-13,2013-12-20,2013-12-25,5.0,1,5.0
SO72985,WB-H098,13179,2013-12-13,2013-12-20,2013-12-25,5.0,1,5.0
SO72986,TT-M928,15373,2013-12-13,2013-12-20,2013-12-25,5.0,1,5.0
SO72987,WB-H098,16671,2013-12-13,2013-12-20,2013-12-25,5.0,1,5.0
SO72988,TT-M928,15867,2013-12-13,2013-12-20,2013-12-25,5.0,1,5.0
SO72989,TT-M928,14403,2013-12-13,2013-12-20,2013-12-25,5.0,1,5.0
SO72990,SH-W890-M,28464,2013-12-13,2013-12-20,2013-12-25,70.0,1,70.0
SO72991,TT-M928,17642,2013-12-13,2013-12-20,2013-12-25,5.0,1,5.0
SO72992,TI-M267,19053,2013-12-13,2013-12-20,2013-12-25,25.0,1,25.0
SO72993,TI-M602,21124,2013-12-13,2013-12-20,2013-12-25,30.0,1,30.0
SO72994,TI-R628,19457,2013-12-13,2013-12-20,2013-12-25,25.0,1,25.0
SO72995,TI-T723,22868,2013-12-13,2013-12-20,2013-12-25,29.0,1,29.0
SO72996,TI-T723,27302,2013-12-13,2013-12-20,2013-12-25,29.0,1,29.0
SO72997,TT-T092,27934,2013-12-13,2013-12-20,2013-12-25,5.0,1,5.0
SO72998,TT-T092,12870,2013-12-13,2013-12-20,2013-12-25,5.0,1,5.0
SO72999,FE-6654,12790,2013-12-13,2013-12-20,2013-12-25,22.0,1,22.0
SO73000,FE-6654,13323,2013-12-13,2013-12-20,2013-12-25,22.0,1,22.0
SO73001,HL-U509,11608,2013-12-13,2013-12-20,2013-12-25,35.0,1,35.0
SO73002,BK-M18B-40,16128,2013-12-13,2013-12-20,2013-12-25,540.0,1,540.0
SO73003,BK-M68B-38,18848,2013-12-13,2013-12-20,2013-12-25,2295.0,1,2295.0
SO73004,BK-M68S-42,18615,2013-12-13,2013-12-20,2013-12-25,2320.0,1,2320.0
SO73005,BK-M68B-46,13726,2013-12-13,2013-12-20,2013-12-25,2295.0,1,2295.0
SO73006,BK-M68B-42,18508,2013-12-13,2013-12-20,2013-12-25,2295.0,1,2295.0
SO73007,BK-M68B-42,13853,2013-12-13,2013-12-20,2013-12-25,2295.0,1,2295.0
SO73008,BK-M68B-38,18436,2013-12-13,2013-12-20,2013-12-25,2295.0,1,2295.0
SO73009,BK-T44U-54,25693,2013-12-13,2013-12-20,2013-12-25,1215.0,1,1215.0
SO73010,BK-T18Y-44,27898,2013-12-13,2013-12-20,2013-12-25,742.0,1,742.0
SO73011,BK-T79Y-50,29369,2013-12-13,2013-12-20,2013-12-25,2384.0,1,2384.0
SO73012,BK-T79U-46,16262,2013-12-13,2013-12-20,2013-12-25,2384.0,1,2384.0
SO73013,BK-R79Y-44,22936,2013-12-13,2013-12-20,2013-12-25,1701.0,1,1701.0
SO73014,BK-R64Y-44,18458,2013-12-13,2013-12-20,2013-12-25,1120.0,1,1120.0
SO73015,BK-R64Y-38,26570,2013-12-13,2013-12-20,2013-12-25,1120.0,1,1120.0
SO73016,BK-M38S-46,15580,2013-12-13,2013-12-20,2013-12-25,769.0,1,769.0
SO73017,BK-T79Y-50,28244,2013-12-13,2013-12-20,2013-12-25,2384.0,1,2384.0
SO73018,BK-T79Y-50,25000,2013-12-13,2013-12-20,2013-12-25,2384.0,1,2384.0
SO73019,BK-R19B-58,24224,2013-12-13,2013-12-20,2013-12-25,540.0,1,540.0
SO73020,BK-R19B-48,20751,2013-12-13,2013-12-20,2013-12-25,540.0,1,540.0
SO73021,BK-R79Y-48,19282,2013-12-13,2013-12-20,2013-12-25,1701.0,1,1701.0
SO73022,BK-R64Y-38,28752,2013-12-13,2013-12-20,2013-12-25,1120.0,1,1120.0
SO73023,BK-R64Y-40,28713,2013-12-13,2013-12-20,2013-12-25,1120.0,1,1120.0
SO73024,BK-R64Y-42,25578,2013-12-13,2013-12-20,2013-12-25,1120.0,1,1120.0
SO73025,BK-R19B-52,25583,2013-12-13,2013-12-20,2013-12-25,540.0,1,540.0
SO73026,BK-T79U-50,19032,2013-12-13,2013-12-20,2013-12-25,2384.0,1,2384.0
SO73027,BK-T79Y-60,26823,2013-12-13,2013-12-20,2013-12-25,2384.0,1,2384.0
SO73028,BK-T79Y-50,17825,2013-12-13,2013-12-20,2013-12-25,2384.0,1,2384.0
SO73029,BK-T79U-46,18160,2013-12-13,2013-12-20,2013-12-25,2384.0,1,2384.0
SO73030,BK-T18U-54,15121,2013-12-13,2013-12-20,2013-12-25,742.0,1,742.0
SO73031,BK-T18U-50,11943,2013-12-13,2013-12-20,2013-12-25,742.0,1,742.0
SO73032,BK-R19B-44,26919,2013-12-13,2013-12-20,2013-12-25,540.0,1,540.0
SO73033,BK-R79Y-42,24587,2013-12-14,2013-12-21,2013-12-26,1701.0,1,1701.0
SO73034,CL-9009,28596,2013-12-14,2013-12-21,2013-12-26,8.0,1,8.0
SO73035,HL-U509-B,28592,2013-12-14,2013-12-21,2013-12-26,35.0,1,35.0
SO73036,TI-M267,12369,2013-12-14,2013-12-21,2013-12-26,25.0,1,25.0
SO73037,SH-W890-M,26755,2013-12-14,2013-12-21,2013-12-26,70.0,1,70.0
SO73038,HL-U509,15804,2013-12-14,2013-12-21,2013-12-26,35.0,1,35.0
SO73039,LJ-0192-S,14222,2013-12-14,2013-12-21,2013-12-26,50.0,1,50.0
SO73040,PK-7098,15464,2013-12-14,2013-12-21,2013-12-26,2.0,1,2.0
SO73041,BK-M68S-42,15453,2013-12-14,2013-12-21,2013-12-26,2320.0,1,2320.0
SO73042,BK-M68S-46,27951,2013-12-14,2013-12-21,2013-12-26,2320.0,1,2320.0
SO73043,BK-M38S-38,14813,2013-12-14,2013-12-21,2013-12-26,769.0,1,769.0
SO73044,BK-M38S-42,16550,2013-12-14,2013-12-21,2013-12-26,769.0,1,769.0
SO73045,BK-M68B-46,12866,2013-12-14,2013-12-21,2013-12-26,2295.0,1,2295.0
SO73046,BK-M68B-38,22824,2013-12-14,2013-12-21,2013-12-26,2295.0,1,2295.0
SO73047,BK-M18B-48,16305,2013-12-14,2013-12-21,2013-12-26,540.0,1,540.0
SO73048,TT-R982,11254,2013-12-14,2013-12-21,2013-12-26,4.0,1,4.0
SO73049,TI-R628,11330,2013-12-14,2013-12-21,2013-12-26,25.0,1,25.0
SO73050,TT-R982,28081,2013-12-14,2013-12-21,2013-12-26,4.0,1,4.0
SO73051,TT-R982,28037,2013-12-14,2013-12-21,2013-12-26,4.0,1,4.0
SO73052,TI-T723,26553,2013-12-14,2013-12-21,2013-12-26,29.0,1,29.0
SO73053,TI-M602,18685,2013-12-14,2013-12-21,2013-12-26,30.0,1,30.0
SO73054,BC-M005,20690,2013-12-14,2013-12-21,2013-12-26,10.0,1,10.0
SO73055,SH-W890-M,11661,2013-12-14,2013-12-21,2013-12-26,70.0,1,70.0
SO73056,WB-H098,11724,2013-12-14,2013-12-21,2013-12-26,5.0,1,5.0
SO73057,TT-M928,15477,2013-12-14,2013-12-21,2013-12-26,5.0,1,5.0
SO73058,WB-H098,16378,2013-12-14,2013-12-21,2013-12-26,5.0,1,5.0
